LV ActivePower (kW);;abs;abs^2;;MAPE;mse;RMSE
0.000298742;0.032072253;0.031773511;0.001009556;;;;
0.080913801;0.106399825;0.025486023;0.000649537;;;;
0.069599628;0.091449077;0.021849449;0.000477398;;;;
0.057853868;0.076180853;0.018326984;0.000335878;;;;
0.051892628;0.058481986;0.006589358;4.34196E-05;;;;
0.114406074;0.12473968;0.010333606;0.000106783;;;;
0.177871584;0.171387407;0.006484177;4.20446E-05;;;;
0.107924075;0.113752935;0.00582886;3.39756E-05;;;;
0.087152146;0.106512445;0.019360299;0.000374821;;;;
0.10526249;0.128023521;0.022761031;0.000518065;;;;
0.107133077;0.11131857;0.004185493;1.75183E-05;;;;
0.0905834;0.106239882;0.015656483;0.000245125;;;;
0.106176835;0.104447398;0.001729437;2.99095E-06;;;;
0.151471449;0.154189179;0.00271773;7.38606E-06;;;;
0.13191862;0.135788361;0.003869741;1.49749E-05;;;;
0.135600748;0.145586338;0.00998559;9.9712E-05;;;;
0.225019044;0.236850586;0.011831542;0.000139985;;;;
0.159935844;0.173607952;0.013672108;0.000186927;;;;
0.144816412;0.1508804;0.006063989;3.6772E-05;;;;
0.184376977;0.202268473;0.017891496;0.000320106;;;;
0.204940327;0.22171945;0.016779122;0.000281539;;;;
0.240736951;0.26233474;0.021597789;0.000466464;;;;
0.217795731;0.235814268;0.018018537;0.000324668;;;;
0.287673741;0.316069754;0.028396012;0.000806334;;;;
0.234873911;0.250296508;0.015422597;0.000237856;;;;
0.249955831;0.279741252;0.029785421;0.000887171;;;;
0.263956436;0.283826836;0.0198704;0.000394833;;;;
0.28502145;0.298372516;0.013351066;0.000178251;;;;
0.263483432;0.284570694;0.021087262;0.000444673;;;;
0.359074653;0.382345528;0.023270876;0.000541534;;;;
0.33528498;0.361839805;0.026554826;0.000705159;;;;
0.359780486;0.379994793;0.020214307;0.000408618;;;;
0.340067602;0.343636348;0.003568746;1.27359E-05;;;;
0.283243087;0.285932256;0.002689168;7.23163E-06;;;;
0.226789535;0.233912216;0.007122682;5.07326E-05;;;;
0.264758878;0.25540213;0.009356747;8.75487E-05;;;;
0.44956414;0.486895389;0.037331249;0.001393622;;;;
0.395665948;0.414274461;0.018608513;0.000346277;;;;
0.509472477;0.56592664;0.056454164;0.003187073;;;;
0.434373424;0.45380621;0.019432786;0.000377633;;;;
0.442182482;0.476589557;0.034407075;0.001183847;;;;
0.314111541;0.323519824;0.009408282;8.85158E-05;;;;
0.297535736;0.321835992;0.024300256;0.000590502;;;;
0.312240819;0.325701549;0.013460729;0.000181191;;;;
0.388891399;0.411535649;0.02264425;0.000512762;;;;
0.345990669;0.363074496;0.017083827;0.000291857;;;;
0.329628699;0.343121001;0.013492302;0.000182042;;;;
0.175253453;0.193757142;0.018503688;0.000342386;;;;
0.222642325;0.230397414;0.007755089;6.01414E-05;;;;
0.156016977;0.165988344;0.009971367;9.94282E-05;;;;
0.177246938;0.199710003;0.022463065;0.000504589;;;;
0.277474184;0.294645663;0.017171479;0.00029486;;;;
0.292112995;0.279712722;0.012400273;0.000153767;;;;
0.319584491;0.360749401;0.04116491;0.00169455;;;;
0.281513258;0.308207508;0.02669425;0.000712583;;;;
0.312830187;0.334591281;0.021761093;0.000473545;;;;
0.395233267;0.425659883;0.030426617;0.000925779;;;;
0.355066659;0.39135566;0.036289001;0.001316892;;;;
0.378368465;0.405589438;0.027220973;0.000740981;;;;
0.400567271;0.437279014;0.036711743;0.001347752;;;;
0.390148072;0.421568199;0.031420128;0.000987224;;;;
0.44623178;0.476831845;0.030600065;0.000936364;;;;
0.383486398;0.422222732;0.038736333;0.001500504;;;;
0.252819774;0.276436236;0.023616462;0.000557737;;;;
0.238832559;0.258251233;0.019418674;0.000377085;;;;
0.204180274;0.211439023;0.00725875;5.26894E-05;;;;
0.229559764;0.228041435;0.00151833;2.30532E-06;;;;
0.226966789;0.23057908;0.003612291;1.30486E-05;;;;
0.148267658;0.140480663;0.007786995;6.06373E-05;;;;
0.178633703;0.173008555;0.005625148;3.16423E-05;;;;
0.121108924;0.114663775;0.00644515;4.154E-05;;;;
0.162283024;0.165588596;0.003305572;1.09268E-05;;;;
0.239015603;0.245507359;0.006491756;4.21429E-05;;;;
0.202944287;0.212111111;0.009166825;8.40307E-05;;;;
0.204794763;0.223041099;0.018246336;0.000332929;;;;
0.295511916;0.313305167;0.017793251;0.0003166;;;;
0.314700909;0.333506663;0.018805753;0.000353656;;;;
0.299594799;0.326284133;0.026689334;0.000712321;;;;
0.357088549;0.365680692;0.008592144;7.38249E-05;;;;
0.403879927;0.426138465;0.022258538;0.000495443;;;;
0.453323325;0.486868979;0.033545654;0.001125311;;;;
0.450458857;0.491942412;0.041483555;0.001720885;;;;
0.408254548;0.461158449;0.052903901;0.002798823;;;;
0.384673192;0.440652356;0.055979164;0.003133667;;;;
0.298399982;0.290732227;0.007667755;5.87945E-05;;;;
0.237282591;0.23831723;0.001034639;1.07048E-06;;;;
0.263955437;0.265649283;0.001693845;2.86911E-06;;;;
0.216469636;0.209081264;0.007388372;5.4588E-05;;;;
0.162595651;0.164920586;0.002324935;5.40532E-06;;;;
0.112649117;0.101950163;0.010698953;0.000114468;;;;
0.123194591;0.098098812;0.025095779;0.000629798;;;;
0.103492279;0.095368565;0.008123714;6.59947E-05;;;;
0.198254836;0.208140606;0.00988577;9.77284E-05;;;;
0.193410562;0.195729909;0.002319347;5.37937E-06;;;;
0.20305779;0.223980541;0.020922751;0.000437762;;;;
0.148010503;0.140939926;0.007070577;4.99931E-05;;;;
0.262036318;0.296461733;0.034425415;0.001185109;;;;
0.230713988;0.272256009;0.04154202;0.001725739;;;;
0.343947145;0.375062474;0.031115329;0.000968164;;;;
0.351809189;0.404552228;0.052743039;0.002781828;;;;
0.394194323;0.441810737;0.047616414;0.002267323;;;;
0.42407069;0.467628834;0.043558144;0.001897312;;;;
0.380292442;0.446577685;0.066285242;0.004393733;;;;
0.295969279;0.325077148;0.029107869;0.000847268;;;;
0.303482942;0.33719976;0.033716818;0.001136824;;;;
0.280026939;0.300228048;0.020201109;0.000408085;;;;
0.261506198;0.282552037;0.021045839;0.000442927;;;;
0.245894243;0.271427144;0.025532901;0.000651929;;;;
0.353253628;0.388874796;0.035621168;0.001268868;;;;
0.450982476;0.493276419;0.042293944;0.001788778;;;;
0.350228309;0.387936931;0.037708622;0.00142194;;;;
0.512907455;0.595413119;0.082505664;0.006807185;;;;
0.454006982;0.519472288;0.065465306;0.004285706;;;;
0.45760254;0.513807704;0.056205164;0.00315902;;;;
0.559647236;0.642579947;0.082932711;0.006877835;;;;
0.583106845;0.675160395;0.09205355;0.008473856;;;;
0.547828288;0.623044621;0.075216333;0.005657497;;;;
0.526650415;0.60609739;0.079446976;0.006311822;;;;
0.494847294;0.555641952;0.060794658;0.00369599;;;;
0.339538701;0.376278903;0.036740202;0.001349842;;;;
0.313909623;0.335691376;0.021781753;0.000474445;;;;
0.293976505;0.296794628;0.002818122;7.94181E-06;;;;
0.376549881;0.391794757;0.015244876;0.000232406;;;;
0.366717579;0.392247602;0.025530023;0.000651782;;;;
0.315872434;0.338432048;0.022559614;0.000508936;;;;
0.242310281;0.255851787;0.013541506;0.000183372;;;;
0.366746119;0.399073416;0.032327296;0.001045054;;;;
0.456961304;0.522236522;0.065275217;0.004260854;;;;
0.335418373;0.360891872;0.025473499;0.000648899;;;;
0.344758678;0.356249821;0.011491144;0.000132046;;;;
0.338302274;0.368216584;0.02991431;0.000894866;;;;
0.387185963;0.423133997;0.035948034;0.001292261;;;;
0.314418007;0.329362759;0.014944752;0.000223346;;;;
0.226210019;0.233415916;0.007205897;5.1925E-05;;;;
0.276176139;0.307979644;0.031803505;0.001011463;;;;
0.249425881;0.269511529;0.020085648;0.000403433;;;;
0.284899974;0.313756701;0.028856727;0.000832711;;;;
0.253515501;0.272229691;0.01871419;0.000350221;;;;
0.250387785;0.271186772;0.020798987;0.000432598;;;;
0.27952023;0.29348201;0.01396178;0.000194931;;;;
0.197893422;0.205823663;0.007930241;6.28887E-05;;;;
0.148617189;0.170103741;0.021486552;0.000461672;;;;
0.192019734;0.208573979;0.016554245;0.000274043;;;;
0.194649867;0.222740966;0.0280911;0.00078911;;;;
0.127935663;0.144884516;0.016948852;0.000287264;;;;
0.212920749;0.235276369;0.022355621;0.000499774;;;;
0.190613129;0.20818337;0.017570241;0.000308713;;;;
0.13659138;0.150980093;0.014388714;0.000207035;;;;
0.166970426;0.186183848;0.019213422;0.000369156;;;;
0.247884579;0.278853971;0.030969392;0.000959103;;;;
0.211698778;0.231835216;0.020136437;0.000405476;;;;
0.225208503;0.24667285;0.021464347;0.000460718;;;;
0.175757504;0.20241989;0.026662386;0.000710883;;;;
0.163786796;0.184557761;0.020770965;0.000431433;;;;
0.196675328;0.223864753;0.027189424;0.000739265;;;;
0.218227888;0.242056654;0.023828766;0.00056781;;;;
0.176874317;0.205655998;0.028781681;0.000828385;;;;
0.130866472;0.137994307;0.007127835;5.0806E-05;;;;
0.240263659;0.264645649;0.02438199;0.000594481;;;;
0.266909048;0.288831744;0.021922696;0.000480605;;;;
0.227000797;0.256602825;0.029602028;0.00087628;;;;
0.215350605;0.242249286;0.026898681;0.000723539;;;;
0.186067821;0.201939066;0.015871244;0.000251896;;;;
0.138688337;0.152785522;0.014097185;0.000198731;;;;
0.232159104;0.263019223;0.030860118;0.000952347;;;;
0.173597125;0.188067393;0.014470268;0.000209389;;;;
0.177691943;0.188965727;0.011273784;0.000127098;;;;
0.162528769;0.174895889;0.01236712;0.000152946;;;;
0.181418135;0.199842337;0.018424202;0.000339451;;;;
0.250220045;0.273339943;0.023119898;0.00053453;;;;
0.2791189;0.314706391;0.035587492;0.00126647;;;;
0.29905977;0.317991364;0.018931594;0.000358405;;;;
0.265109577;0.286825964;0.021716388;0.000471601;;;;
0.323968559;0.329531324;0.005562765;3.09444E-05;;;;
0.34752415;0.362652269;0.015128118;0.00022886;;;;
0.36287267;0.397053597;0.034180927;0.001168336;;;;
0.259138603;0.270394244;0.011255641;0.000126689;;;;
0.198637157;0.201985333;0.003348176;1.12103E-05;;;;
0.22789961;0.250259627;0.022360017;0.00049997;;;;
0.176528155;0.190249611;0.013721456;0.000188278;;;;
0.290122185;0.306782629;0.016660444;0.00027757;;;;
0.323837908;0.347352156;0.023514248;0.00055292;;;;
0.355755056;0.362375274;0.006620218;4.38273E-05;;;;
0.449928297;0.480829156;0.030900859;0.000954863;;;;
0.357935562;0.364305718;0.006370156;4.05789E-05;;;;
0.370954372;0.387854281;0.016899909;0.000285607;;;;
0.375226647;0.390822901;0.015596254;0.000243243;;;;
0.372095934;0.387542839;0.015446905;0.000238607;;;;
0.35838849;0.371979221;0.013590731;0.000184708;;;;
0.225145987;0.226913918;0.001767931;3.12558E-06;;;;
0.128521062;0.118600905;0.009920156;9.84095E-05;;;;
0.182061859;0.168769458;0.013292401;0.000176688;;;;
0.246456797;0.263660793;0.017203996;0.000295977;;;;
0.260163158;0.293257586;0.033094428;0.001095241;;;;
0.168050217;0.178767627;0.01071741;0.000114863;;;;
0.141616598;0.134126617;0.007489981;5.60998E-05;;;;
0.138187917;0.141543516;0.003355599;1.126E-05;;;;
0.153832679;0.129213676;0.024619003;0.000606095;;;;
0.138180571;0.131528024;0.006652546;4.42564E-05;;;;
0.146120111;0.143220371;0.00289974;8.40849E-06;;;;
0.064290961;0.060488572;0.003802389;1.44582E-05;;;;
0.057715803;0.056494834;0.001220969;1.49076E-06;;;;
0.097491266;0.092120496;0.005370771;2.88452E-05;;;;
0.038262194;0.044039064;0.00577687;3.33722E-05;;;;
0.088586267;0.082271725;0.006314542;3.98734E-05;;;;
0.038304823;0.035607179;0.002697644;7.27728E-06;;;;
0.030149135;0.01967991;0.010469225;0.000109605;;;;
0.015938031;0.009159528;0.006778504;4.59481E-05;;;;
0.00690637;0.004981938;0.001924432;3.70344E-06;;;;
0.002537232;-0.002677112;0.005214343;2.71894E-05;;;;
0.000298742;-0.006295983;0.006594725;4.34904E-05;;;;
0.000298742;-0.010945603;0.011244345;0.000126435;;;;
0.000298742;-0.014068404;0.014367146;0.000206415;;;;
0.000298742;0.348205561;0.347906819;0.121039155;;;;
0.000298742;0.469086041;0.468787299;0.219761531;;;;
0.000298742;0.692863522;0.69256478;0.479645974;;;;
0.000298742;0.986892684;0.986593942;0.973367606;;;;
0.000298742;0.999102473;0.998803731;0.997608894;;;;
0.000298742;0.904951869;0.904653127;0.818397279;;;;
0.000298742;0.969151686;0.968852944;0.938676026;;;;
0.000298742;0.953294861;0.952996119;0.908201602;;;;
0.000298742;0.974933844;0.974635102;0.949913582;;;;
0.000298742;0.677372454;0.677073712;0.458428811;;;;
0.000298742;0.231510991;0.231212249;0.053459104;;;;
0.000298742;0.225341417;0.225042675;0.050644206;;;;
0.000298742;0.306945418;0.306646676;0.094032184;;;;
0.000298742;0.200411579;0.200112837;0.040045148;;;;
0.000298742;0.188379498;0.188080756;0.035374371;;;;
0.000298742;0.239716278;0.239417536;0.057320756;;;;
0.000298742;0.171337335;0.171038593;0.0292542;;;;
0.000298742;0.214107765;0.213809023;0.045714298;;;;
0.000298742;0.304634593;0.304335851;0.09262031;;;;
0.000298742;0.206789049;0.206490307;0.042638247;;;;
0.000298742;0.219056039;0.218757297;0.047854755;;;;
0.000298742;0.237466704;0.237167962;0.056248642;;;;
0.000298742;0.33716304;0.336864298;0.113477555;;;;
0.000298742;0.207570126;0.207271384;0.042961427;;;;
0.000298742;0.217169014;0.216870273;0.047032715;;;;
0.000298742;0.12674304;0.126444298;0.015988161;;;;
0.000298742;0.170206045;0.169907303;0.028868491;;;;
0.000298742;0.171613053;0.171314311;0.029348593;;;;
0.000298742;0.165557098;0.165258356;0.027310324;;;;
0.000298742;0.299115838;0.298817096;0.089291657;;;;
0.226184525;0.349356077;0.123171552;0.015171231;;;;
0.344159322;0.352030101;0.007870779;6.19492E-05;;;;
0.476910809;0.527723515;0.050812706;0.002581931;;;;
0.489647529;0.55675486;0.067107331;0.004503394;;;;
0.44605759;0.453267243;0.007209653;5.19791E-05;;;;
0.446082847;0.459908635;0.013825789;0.000191152;;;;
0.443426391;0.447733882;0.004307491;1.85545E-05;;;;
0.461466848;0.497636821;0.036169973;0.001308267;;;;
0.436160385;0.435116186;0.001044199;1.09035E-06;;;;
0.229445381;0.224428825;0.005016556;2.51658E-05;;;;
0.188621033;0.201159466;0.012538434;0.000157212;;;;
0.209044574;0.219323079;0.010278504;0.000105648;;;;
0.211468861;0.219718548;0.008249687;6.80573E-05;;;;
0.181431119;0.196436124;0.015005005;0.00022515;;;;
0.249264184;0.25731344;0.008049256;6.47905E-05;;;;
0.222775701;0.234341267;0.011565566;0.000133762;;;;
0.187278687;0.206127686;0.018848999;0.000355285;;;;
0.227875386;0.249895637;0.02202025;0.000484891;;;;
0.22066956;0.24628961;0.02562005;0.000656387;;;;
0.192001401;0.212925033;0.020923632;0.000437798;;;;
0.235385376;0.260893793;0.025508417;0.000650679;;;;
0.259045753;0.279654797;0.020609044;0.000424733;;;;
0.27518825;0.299400349;0.024212098;0.000586226;;;;
0.260699355;0.293395238;0.032695883;0.001069021;;;;
0.259117832;0.274491234;0.015373402;0.000236341;;;;
0.222487433;0.242785345;0.020297913;0.000412005;;;;
0.22430776;0.252297506;0.027989746;0.000783426;;;;
0.203915992;0.233567716;0.029651723;0.000879225;;;;
0.27088691;0.291204419;0.020317509;0.000412801;;;;
0.287936127;0.308522907;0.02058678;0.000423816;;;;
0.255732132;0.284374445;0.028642314;0.000820382;;;;
0.245521876;0.273885943;0.028364067;0.00080452;;;;
0.219813219;0.236559765;0.016746545;0.000280447;;;;
0.181231249;0.20336222;0.02213097;0.00048978;;;;
0.141772108;0.168111275;0.026339167;0.000693752;;;;
0.119805818;0.145355471;0.025549653;0.000652785;;;;
0.115808489;0.141394525;0.025586036;0.000654645;;;;
0.088931151;0.112203236;0.023272085;0.00054159;;;;
0.09985953;0.129308755;0.029449225;0.000867257;;;;
0.089728032;0.112699692;0.022971659;0.000527697;;;;
0.066909972;0.086028353;0.019118381;0.000365513;;;;
0.068998584;0.088512269;0.019513685;0.000380784;;;;
0.052769774;0.074342953;0.02157318;0.000465402;;;;
0.075719573;0.0998176;0.024098027;0.000580715;;;;
0.074205796;0.096329934;0.022124138;0.000489477;;;;
0.119024663;0.150085921;0.031061258;0.000964802;;;;
0.101985883;0.13439223;0.032406347;0.001050171;;;;
0.092082034;0.115124435;0.023042401;0.000530952;;;;
0.132454242;0.148113135;0.015658893;0.000245201;;;;
0.132640146;0.152001792;0.019361646;0.000374873;;;;
0.119784717;0.148292909;0.028508192;0.000812717;;;;
0.092664275;0.119796947;0.027132672;0.000736182;;;;
0.098912014;0.123310571;0.024398557;0.00059529;;;;
0.095626587;0.120389673;0.024763086;0.00061321;;;;
0.049233316;0.073565324;0.024332008;0.000592047;;;;
0.003348043;0.019824218;0.016476175;0.000271464;;;;
0.03082512;0.058828776;0.028003656;0.000784205;;;;
0.052243001;0.087207657;0.034964655;0.001222527;;;;
0.071254072;0.103068763;0.03181469;0.001012175;;;;
0.03862652;0.057450116;0.018823596;0.000354328;;;;
0.001047938;0.003315278;0.00226734;5.14083E-06;;;;
0.030925632;0.037039359;0.006113727;3.73777E-05;;;;
0.020828769;0.040235561;0.019406792;0.000376624;;;;
0.011635026;0.02691459;0.015279564;0.000233465;;;;
0.004363226;0.016399426;0.0120362;0.00014487;;;;
0.00665632;0.020687701;0.014031381;0.00019688;;;;
0.039579774;0.057411677;0.017831903;0.000317977;;;;
0.07042882;0.099530484;0.029101664;0.000846907;;;;
0.055518864;0.080839581;0.025320717;0.000641139;;;;
0.00775849;0.022713017;0.014954526;0.000223638;;;;
0.001170764;0.015974791;0.014804027;0.000219159;;;;
0.000298742;0.004320222;0.00402148;1.61723E-05;;;;
0.000298742;0.004323265;0.004024523;1.61968E-05;;;;
0.000298742;0.013679062;0.01338032;0.000179033;;;;
0.000298742;0.015471969;0.015173227;0.000230227;;;;
0.000298742;0.006377471;0.006078729;3.69509E-05;;;;
0.000298742;0.006382369;0.006083627;3.70105E-05;;;;
0.000298742;0.015020574;0.014721832;0.000216732;;;;
0.000298742;0.007651707;0.007352965;5.40661E-05;;;;
0.000298742;0.015605177;0.015306435;0.000234287;;;;
0.000298742;0.00721036;0.006911618;4.77705E-05;;;;
0.000298742;0.016860933;0.016562191;0.000274306;;;;
0.002328574;0.02392927;0.021600695;0.00046659;;;;
0.000298742;0.014957142;0.0146584;0.000214869;;;;
0.000298742;0.012673464;0.012374722;0.000153134;;;;
0.03061073;0.071943835;0.041333105;0.001708426;;;;
0.018648473;0.046959791;0.028311318;0.000801531;;;;
0.00041362;-0.001548269;0.00196189;3.84901E-06;;;;
0.000298742;-0.008919169;0.009217911;8.49699E-05;;;;
0.000298742;-0.007907693;0.008206435;6.73456E-05;;;;
0.000298742;-0.022527018;0.02282576;0.000521015;;;;
0.000298742;-0.01554906;0.015847802;0.000251153;;;;
0.000298742;-0.023268615;0.023567357;0.00055542;;;;
0.000298742;-0.013939264;0.014238006;0.000202721;;;;
0.000298742;-0.012632767;0.012931509;0.000167224;;;;
0.000298742;-0.012844228;0.01314297;0.000172738;;;;
0.000298742;-0.004067909;0.004366651;1.90676E-05;;;;
0.000298742;0.003625718;0.003326976;1.10688E-05;;;;
0.001343794;0.023448109;0.022104315;0.000488601;;;;
0.001013176;0.030764127;0.029750951;0.000885119;;;;
0.016379317;0.036523535;0.020144218;0.00040579;;;;
0.032743575;0.05746617;0.024722595;0.000611207;;;;
0.018985632;0.041479415;0.022493784;0.00050597;;;;
0.010014705;0.025340796;0.015326091;0.000234889;;;;
0.002065146;0.01228714;0.010221994;0.000104489;;;;
0.000298742;0.015127986;0.014829244;0.000219906;;;;
0.000298742;0.004128877;0.003830136;1.46699E-05;;;;
0.000298742;0.00450989;0.004211148;1.77338E-05;;;;
0.000298742;-0.002477423;0.002776165;7.70709E-06;;;;
0.000298742;-0.002523115;0.002821857;7.96288E-06;;;;
0.000298742;-0.00650739;0.006806132;4.63234E-05;;;;
0.000298742;-0.011674604;0.011973346;0.000143361;;;;
0.000298742;-0.00545193;0.005750672;3.30702E-05;;;;
0.000298742;-0.001845624;0.002144366;4.59831E-06;;;;
0.000298742;-0.007565684;0.007864426;6.18492E-05;;;;
0.000298742;-0.010682688;0.01098143;0.000120592;;;;
0.000298742;-0.006756609;0.007055351;4.9778E-05;;;;
0.000298742;0.006296416;0.005997674;3.59721E-05;;;;
0.000298742;0.004618749;0.004320007;1.86625E-05;;;;
0.000298742;0.004059721;0.003760979;1.4145E-05;;;;
0.000298742;0.013340118;0.013041376;0.000170077;;;;
0.000298742;0.055273069;0.054974327;0.003022177;;;;
0.074073224;0.08467264;0.010599416;0.000112348;;;;
0.110262444;0.12201741;0.011754966;0.000138179;;;;
0.056947353;0.074011601;0.017064248;0.000291189;;;;
0.028069707;0.049052559;0.020982852;0.00044028;;;;
0.036794182;0.060968882;0.0241747;0.000584416;;;;
0.031906894;0.038959809;0.007052915;4.97436E-05;;;;
0.107660014;0.096384085;0.011275929;0.000127147;;;;
0.077775149;0.090504065;0.012728915;0.000162025;;;;
0.153923955;0.100722284;0.053201672;0.002830418;;;;
0.245758649;0.198491901;0.047266749;0.002234146;;;;
0.232600826;0.222638843;0.009961983;9.92411E-05;;;;
0.105204664;0.116855329;0.011650665;0.000135738;;;;
0.178794266;0.180144213;0.001349947;1.82236E-06;;;;
0.224763244;0.221150353;0.003612891;1.3053E-05;;;;
0.209732887;0.206835323;0.002897564;8.39588E-06;;;;
0.122563512;0.135284809;0.012721297;0.000161831;;;;
0.188484914;0.183973748;0.004511166;2.03506E-05;;;;
0.342695754;0.313912863;0.028782891;0.000828455;;;;
0.288792857;0.264046569;0.024746288;0.000612379;;;;
0.652514204;0.679038459;0.026524255;0.000703536;;;;
0.600489477;0.588069827;0.01241965;0.000154248;;;;
0.895102788;0.934958166;0.039855378;0.001588451;;;;
0.660198672;0.644432366;0.015766306;0.000248576;;;;
0.825622502;0.883818893;0.058196391;0.00338682;;;;
0.815986566;0.8116212;0.004365366;1.90564E-05;;;;
0.96203059;1.01207513;0.05004454;0.002504456;;;;
0.958279395;0.948019002;0.010260393;0.000105276;;;;
0.679582677;0.688734433;0.009151756;8.37546E-05;;;;
0.838486285;0.811531009;0.026955276;0.000726587;;;;
0.603786593;0.60750991;0.003723317;1.38631E-05;;;;
0.693173351;0.71604098;0.022867629;0.000522928;;;;
0.656757058;0.635199696;0.021557362;0.00046472;;;;
0.914589377;0.95902013;0.044430753;0.001974092;;;;
0.977589322;1.018632812;0.041043489;0.001684568;;;;
0.789172421;0.82727708;0.038104659;0.001451965;;;;
0.646210052;0.686685151;0.040475099;0.001638234;;;;
0.622687741;0.689300863;0.066613122;0.004437308;;;;
0.508531445;0.483472058;0.025059387;0.000627973;;;;
0.56138514;0.569064215;0.007679075;5.89682E-05;;;;
0.616438165;0.63646649;0.020028325;0.000401134;;;;
0.723483822;0.628764509;0.094719312;0.008971748;;;;
0.759869577;0.834390413;0.074520836;0.005553355;;;;
0.639285723;0.543396063;0.09588966;0.009194827;;;;
0.708980656;0.644429571;0.064551085;0.004166843;;;;
0.699217353;0.765250412;0.066033059;0.004360365;;;;
0.375427177;0.33638283;0.039044348;0.001524461;;;;
0.653891202;0.652052403;0.001838799;3.38118E-06;;;;
0.7122148;0.702706678;0.009508121;9.04044E-05;;;;
0.626613295;0.561475454;0.065137841;0.004242938;;;;
0.52728498;0.508204289;0.019080691;0.000364073;;;;
0.544358641;0.58977789;0.045419249;0.002062908;;;;
0.753430881;0.843501699;0.090070818;0.008112752;;;;
0.822447133;0.886809747;0.064362614;0.004142546;;;;
0.883688455;0.923322718;0.039634263;0.001570875;;;;
0.807950062;0.891579887;0.083629826;0.006993948;;;;
0.871427921;0.925781083;0.054353162;0.002954266;;;;
0.693597163;0.716778283;0.02318112;0.000537364;;;;
0.665898491;0.640737435;0.025161056;0.000633079;;;;
0.638904909;0.562166713;0.076738196;0.005888751;;;;
0.62185427;0.605795291;0.016058979;0.000257891;;;;
0.571821775;0.569758199;0.002063576;4.25835E-06;;;;
0.42866277;0.457816522;0.029153752;0.000849941;;;;
0.313691353;0.319279694;0.005588342;3.12296E-05;;;;
0.373744763;0.376912134;0.003167371;1.00322E-05;;;;
0.504436102;0.537349342;0.032913239;0.001083281;;;;
0.69361321;0.71518386;0.02157065;0.000465293;;;;
0.784234703;0.795160767;0.010926064;0.000119379;;;;
0.741120984;0.75322228;0.012101295;0.000146441;;;;
0.403600918;0.389042742;0.014558175;0.00021194;;;;
0.855389311;0.936099777;0.080710466;0.006514179;;;;
0.992920407;1.071335071;0.078414664;0.00614886;;;;
0.996183125;1.106073695;0.10989057;0.012075937;;;;
0.969827663;1.031717339;0.061889676;0.003830332;;;;
0.928433566;0.994132438;0.065698872;0.004316342;;;;
0.980914742;1.022874327;0.041959585;0.001760607;;;;
0.818219244;0.729751684;0.08846756;0.007826509;;;;
0.960710944;0.761876498;0.198834446;0.039535137;;;;
0.618439809;0.470066739;0.14837307;0.022014568;;;;
0.957133431;1.05217097;0.095037539;0.009032134;;;;
0.972823323;1.076610024;0.103786701;0.010771679;;;;
0.995769064;1.09702725;0.101258186;0.01025322;;;;
0.997110309;1.06716854;0.070058231;0.004908156;;;;
0.971974075;1.059850532;0.087876457;0.007722272;;;;
0.827551491;0.720898884;0.106652606;0.011374778;;;;
0.792904114;0.687052967;0.105851147;0.011204465;;;;
0.87751905;0.930332998;0.052813948;0.002789313;;;;
0.90427415;0.945028577;0.040754427;0.001660923;;;;
0.894398579;0.963304145;0.068905565;0.004747977;;;;
0.609786514;0.675783778;0.065997265;0.004355639;;;;
0.506677922;0.455106439;0.051571482;0.002659618;;;;
0.7599855;0.705709889;0.054275611;0.002945842;;;;
0.914598247;0.748579316;0.166018931;0.027562286;;;;
0.86603538;0.937664275;0.071628895;0.005130699;;;;
0.676776475;0.701542148;0.024765673;0.000613339;;;;
0.625446815;0.640551101;0.015104286;0.000228139;;;;
0.725114605;0.762391971;0.037277366;0.001389602;;;;
0.535467912;0.422980011;0.112487902;0.012653528;;;;
0.916306967;0.738471345;0.177835622;0.031625509;;;;
0.774131754;0.646760126;0.127371629;0.016223532;;;;
0.779288183;0.700717057;0.078571126;0.006173422;;;;
0.709362283;0.698037377;0.011324906;0.000128253;;;;
0.579108297;0.534343551;0.044764746;0.002003883;;;;
0.629247575;0.606625829;0.022621746;0.000511743;;;;
0.891197954;0.731199096;0.159998857;0.025599634;;;;
0.880113989;0.739237035;0.140876954;0.019846316;;;;
0.61564803;0.557077152;0.058570878;0.003430548;;;;
0.7622498;0.838454901;0.076205101;0.005807217;;;;
0.788388041;0.863222329;0.074834288;0.005600171;;;;
0.928695613;0.978213197;0.049517585;0.002451991;;;;
0.973328931;1.008799629;0.035470698;0.00125817;;;;
0.961443659;1.024486643;0.063042984;0.003974418;;;;
0.902641403;1.001723986;0.099082584;0.009817358;;;;
0.836928428;0.874473463;0.037545035;0.00140963;;;;
0.616251821;0.561342386;0.054909435;0.003015046;;;;
0.7596552;0.795384002;0.035728803;0.001276547;;;;
0.866054813;0.913970858;0.047916044;0.002295947;;;;
0.690296661;0.77255407;0.082257409;0.006766281;;;;
0.519708074;0.437451722;0.082256352;0.006766107;;;;
0.801151677;0.910498181;0.109346504;0.011956658;;;;
0.626578085;0.6893831;0.062805015;0.00394447;;;;
0.566703028;0.570513178;0.00381015;1.45172E-05;;;;
0.498512189;0.455651806;0.042860383;0.001837012;;;;
0.587444361;0.524146621;0.06329774;0.004006604;;;;
0.714247794;0.774512323;0.060264528;0.003631813;;;;
0.552050929;0.568906837;0.016855907;0.000284122;;;;
